dummy,climateID,weatherID,jday,date,hour,Srad,wind,RH,rain,tmax,tmin,temperature,CO2
PF,PF_NE2022,PF_NE2022,131,5/11/2022,10,1.6582788,,,0,,,22.75,
PF,PF_NE2022,PF_NE2022,131,5/11/2022,11,1.9450836,,,0,,,24.84,
PF,PF_NE2022,PF_NE2022,131,5/11/2022,12,2.7360396,,,0,,,26.92,
PF,PF_NE2022,PF_NE2022,131,5/11/2022,13,2.7670572,,,0,,,28.63,
PF,PF_NE2022,PF_NE2022,131,5/11/2022,14,2.6495604,,,0,,,30.33,
PF,PF_NE2022,PF_NE2022,131,5/11/2022,15,2.42127,,,0,,,32.04,
PF,PF_NE2022,PF_NE2022,131,5/11/2022,16,2.0280564,,,0,,,32.47,
PF,PF_NE2022,PF_NE2022,131,5/11/2022,17,1.4482152,,,0,,,32.9,
PF,PF_NE2022,PF_NE2022,131,5/11/2022,18,0.8631936,,,0,,,33.33,
PF,PF_NE2022,PF_NE2022,131,5/11/2022,19,0.368208,,,0,,,30.39,
PF,PF_NE2022,PF_NE2022,131,5/11/2022,20,0,,,0,,,27.45,
PF,PF_NE2022,PF_NE2022,131,5/11/2022,21,0,,,0,,,24.5,
PF,PF_NE2022,PF_NE2022,131,5/11/2022,22,0,,,0,,,24.34,
PF,PF_NE2022,PF_NE2022,131,5/11/2022,23,0,,,0,,,24.18,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,0,0,,,0,,,24.02,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,1,0,,,0,,,23.11,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,2,0,,,0,,,22.2,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,3,0,,,0,,,21.29,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,4,0,,,0,,,20.3,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,5,0,,,0,,,19.31,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,6,0.1952352,,,0,,,18.32,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,7,0.6723072,,,0,,,20.65,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,8,1.1386728,,,0,,,22.99,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,9,1.6187616,,,0,,,25.33,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,10,2.131866,,,0,,,27.3,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,11,2.499156,,,0,,,29.27,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,12,2.6474472,,,0,,,31.24,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,13,2.6772228,,,0,,,31.41,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,14,2.5639164,,,0,,,31.58,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,15,2.493432,,,0,,,31.75,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,16,2.0899944,,,0,,,30.64,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,17,1.4945112,,,0,,,29.53,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,18,0.8886528,,,0,,,28.42,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,19,0.383616,,,0,,,25.24,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,20,0,,,0,,,22.05,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,21,0,,,0,,,18.87,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,22,0,,,0,,,17.43,
PF,PF_NE2022,PF_NE2022,132,5/12/2022,23,0,,,0,,,15.99,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,0,0,,,0,,,14.55,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,1,0,,,0,,,13.37,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,2,0,,,0,,,12.19,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,3,0,,,0,,,11.01,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,4,0,,,0,,,10.46,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,5,0,,,0,,,9.91,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,6,0.2148192,,,0,,,9.37,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,7,0.7191936,,,0,,,11.79,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,8,1.2122028,,,0,,,14.21,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,9,1.7716896,,,0,,,16.64,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,10,2.3310612,,,0,,,18.85,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,11,2.7312624,,,0,,,21.07,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,12,2.9432844,,,0,,,23.29,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,13,2.9763288,,,0,,,23.89,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,14,2.8505844,,,0,,,24.49,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,15,2.4922152,,,0,,,25.1,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,16,2.09043,,,0,,,24.79,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,17,1.4969376,,,0,,,24.47,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,18,0.5409216,,,0,,,24.16,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,19,0.2361888,,,0,,,21.73,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,20,0,,,0,,,19.3,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,21,0,,,0,,,16.87,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,22,0,,,0,,,16.09,
PF,PF_NE2022,PF_NE2022,133,5/13/2022,23,0,,,0,,,15.3,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,0,0,,,0,,,14.51,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,1,0,,,0,,,13.72,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,2,0,,,0,,,12.93,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,3,0,,,0,,,12.14,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,4,0,,,0,,,11.76,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,5,0,,,0,,,11.38,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,6,0.217296,,,0,,,11,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,7,0.7087104,,,0,,,13.64,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,8,1.1890728,,,0,,,16.27,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,9,1.7147088,,,0,,,18.9,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,10,2.25405,,,0,,,20.93,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,11,2.6398116,,,0,,,22.95,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,12,2.8005084,,,0,,,24.98,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,13,2.8318248,,,0,,,25.53,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,14,2.7126324,,,0,,,26.08,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,15,2.3992668,,,0,,,26.62,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,16,2.013858,,,0,,,26.43,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,17,1.4440752,,,0,,,26.24,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,18,0.8090496,,,0,,,26.04,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,19,0.3572352,,,0,,,23.58,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,20,0,,,0,,,21.11,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,21,0,,,0,,,18.64,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,22,0,,,0,,,18.16,
PF,PF_NE2022,PF_NE2022,134,5/14/2022,23,0,,,0,,,17.67,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,0,0,,,0,,,17.19,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,1,0,,,0,,,16.09,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,2,0,,,0,,,14.99,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,3,0,,,0,,,13.88,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,4,0,,,2.2,,,13.12,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,5,0,,,0,,,12.36,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,6,0.2227392,,,0,,,11.61,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,7,0.7089984,,,0,,,13.87,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,8,1.1844072,,,0,,,16.14,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,9,1.7366292,,,0,,,18.41,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,10,2.2809348,,,0,,,20.01,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,11,2.6700516,,,0,,,21.61,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,12,2.9005524,,,0,,,23.21,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,13,2.9329272,,,0,,,23.36,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,14,2.809854,,,0,,,23.52,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,15,2.4686424,,,0,,,23.67,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,16,2.0735244,,,0,,,23.31,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,17,1.4888268,,,0,,,22.95,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,18,0.8966016,,,0,,,22.59,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,19,0.4001472,,,0,,,21.25,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,20,0,,,0,,,19.92,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,21,0,,,0,,,18.59,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,22,0,,,0,,,17.31,
PF,PF_NE2022,PF_NE2022,135,5/15/2022,23,0,,,0,,,16.04,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,0,0,,,0,,,14.76,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,1,0,,,0,,,14,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,2,0,,,0,,,13.25,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,3,0,,,0,,,12.49,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,4,0,,,0,,,12.02,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,5,0,,,0,,,11.55,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,6,0.2295648,,,0,,,11.07,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,7,0.714528,,,0,,,13.79,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,8,1.1886228,,,0,,,16.5,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,9,1.7207496,,,0,,,19.21,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,10,2.258172,,,0,,,21.32,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,11,2.64222,,,0,,,23.43,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,12,2.8775988,,,0,,,25.54,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,13,2.9095884,,,0,,,26.6,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,14,2.7879336,,,0,,,27.65,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,15,2.4558228,,,0,,,28.7,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,16,2.0641788,,,0,,,28.76,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,17,1.4841504,,,0,,,28.81,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,18,0.8798976,,,0,,,28.87,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,19,0.3967776,,,0,,,26.61,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,20,0,,,0,,,24.34,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,21,0,,,0,,,22.08,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,22,0,,,0,,,21.13,
PF,PF_NE2022,PF_NE2022,136,5/16/2022,23,0,,,0,,,20.18,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,0,0,,,0,,,19.23,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,1,0,,,0,,,18.43,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,2,0,,,0,,,17.63,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,3,0,,,0,,,16.83,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,4,0,,,0,,,16.55,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,5,0,,,0,,,16.27,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,6,0.2107584,,,0,,,15.99,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,7,0.6424128,,,0,,,17.79,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,8,1.0644012,,,0,,,19.59,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,9,1.465308,,,0,,,21.39,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,10,1.9214352,,,0,,,23.25,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,11,2.247264,,,0,,,25.11,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,12,2.833398,,,0,,,26.97,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,13,2.8649124,,,0,,,27.8,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,14,2.7455544,,,0,,,28.63,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,15,2.446074,,,0,,,29.47,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,16,2.0573892,,,0,,,29.03,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,17,1.481148,,,0,,,28.59,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,18,0.9032256,,,0,,,28.15,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,19,0.4113792,,,0,,,26.08,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,20,0,,,0,,,24,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,21,0,,,0,,,21.92,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,22,0,,,0,,,21.24,
PF,PF_NE2022,PF_NE2022,137,5/17/2022,23,0,,,0,,,20.56,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,0,0,,,0,,,19.88,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,1,0,,,0,,,19.24,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,2,0,,,0,,,18.6,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,3,0,,,0,,,17.96,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,4,0,,,0,,,17.37,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,5,0,,,0,,,16.78,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,6,0.2434176,,,0,,,16.2,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,7,0.7276608,,,0,,,18.34,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,8,1.2010788,,,0,,,20.49,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,9,1.741302,,,0,,,22.64,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,10,2.2816116,,,0,,,24.25,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,11,2.6674488,,,0,,,25.86,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,12,2.8875492,,,0,,,27.47,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,13,2.9196432,,,0,,,28.24,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,14,2.7984276,,,0,,,29.01,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,15,2.4612336,,,0,,,29.79,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,16,2.0715408,,,0,,,29.65,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,17,1.4933124,,,0,,,29.52,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,18,0.8997696,,,0,,,29.39,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,19,0.4137408,,,0,,,27.11,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,20,0,,,0,,,24.84,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,21,0,,,0,,,22.56,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,22,0,,,0,,,21.47,
PF,PF_NE2022,PF_NE2022,138,5/18/2022,23,0,,,0,,,20.38,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,0,0,,,0,,,19.29,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,1,0,,,0,,,18.41,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,2,0,,,0,,,17.54,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,3,0,,,0,,,16.66,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,4,0,,,0,,,16.42,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,5,0,,,0,,,16.18,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,6,0.2527776,,,0,,,15.95,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,7,0.7420032,,,0,,,18.73,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,8,1.220346,,,0,,,21.51,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,9,1.7477604,,,0,,,24.29,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,10,2.288394,,,0,,,26.95,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,11,2.67444,,,0,,,29.62,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,12,2.8066824,,,0,,,32.28,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,13,2.8378836,,,0,,,32.79,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,14,2.7205488,,,0,,,33.3,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,15,2.1209004,,,0,,,33.8,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,16,1.7863308,,,0,,,33.18,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,17,1.2892932,,,0,,,32.56,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,18,0.58176,,,0,,,31.94,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,19,0.27,,,0,,,29.33,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,20,0,,,0,,,26.73,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,21,0,,,0,,,24.12,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,22,0,,,0,,,19.9,
PF,PF_NE2022,PF_NE2022,139,5/19/2022,23,0,,,0,,,15.67,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,0,0,,,0,,,11.45,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,1,0,,,0,,,10.4,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,2,0,,,0,,,9.35,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,3,0,,,0,,,8.31,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,4,0,,,0,,,8.37,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,5,0,,,0,,,8.44,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,6,0.153504,,,0,,,8.51,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,7,0.4430592,,,0,,,9.33,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,8,0.7262028,,,0,,,10.15,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,9,0.906444,,,0,,,10.97,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,10,1.1860092,,,0,,,11.82,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,11,1.3856292,,,0,,,12.68,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,12,1.2229416,,,0,,,13.53,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,13,1.2364776,,,0,,,13.57,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,14,1.1855412,,,0,,,13.61,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,15,1.0457712,,,0,,,13.66,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,16,0.8813448,,,0,,,13.17,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,17,0.636894,,,0,,,12.69,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,18,0.347904,,,0,,,12.21,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,19,0.1628928,,,0,,,11.12,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,20,0,,,0,,,10.04,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,21,0,,,0,,,8.95004,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,22,0,,,0,,,8.26,
PF,PF_NE2022,PF_NE2022,140,5/20/2022,23,0,,,0,,,7.57004,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,0,0,,,0,,,6.88,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,1,0,,,0,,,6.12,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,2,0,,,0,,,5.35,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,3,0,,,0,,,4.59,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,4,0,,,0,,,4.69,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,5,0,,,0,,,4.80004,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,6,0.1628064,,,0,,,4.9,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,7,0.4625856,,,0,,,5.83,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,8,0.755694,,,0,,,6.76,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,9,0.65997,,,0,,,7.69,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,10,0.862992,,,0,,,8.19,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,11,1.0078668,,,0,,,8.68,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,12,1.8866808,,,0,,,9.18,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,13,1.9077372,,,0,,,10.26,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,14,1.829448,,,0,,,11.34,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,15,1.7603568,,,0,,,12.42,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,16,1.48455,,,0,,,12.53,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,17,1.0741608,,,0,,,12.63,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,18,0.6724224,,,0,,,12.74,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,19,0.3175776,,,0,,,11.67,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,20,0,,,0,,,10.6,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,21,0,,,0,,,9.53004,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,22,0,,,0,,,9.3,
PF,PF_NE2022,PF_NE2022,141,5/21/2022,23,0,,,0,,,9.06,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,0,0,,,0,,,8.83004,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,1,0,,,0,,,7.71,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,2,0,,,0,,,6.6,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,3,0,,,0,,,5.48,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,4,0,,,0,,,5.28,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,5,0,,,0,,,5.09,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,6,0.2420064,,,0,,,4.89,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,7,0.6775488,,,0,,,7.3,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,8,1.1034468,,,0,,,9.71,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,9,1.6162524,,,0,,,12.12,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,10,2.1121452,,,0,,,13.25,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,11,2.4660612,,,0,,,14.37,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,12,2.1126564,,,0,,,15.49,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,13,2.136222,,,0,,,15.97,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,14,2.0489364,,,0,,,16.44,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,15,1.464318,,,0,,,16.92,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,16,1.2357972,,,0,,,16.72,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,17,0.8952048,,,0,,,16.52,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,18,0.4420224,,,0,,,16.33,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,19,0.2104992,,,0,,,15.17,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,20,0,,,0,,,14.02,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,21,0,,,0,,,12.86,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,22,0,,,0,,,12.54,
PF,PF_NE2022,PF_NE2022,142,5/22/2022,23,0,,,0,,,12.21,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,0,0,,,0,,,11.88,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,1,0,,,0,,,11.21,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,2,0,,,0,,,10.54,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,3,0,,,0,,,9.86,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,4,0,,,0,,,8.85,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,5,0,,,0,,,7.83004,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,6,0.1402848,,,0.3,,,6.82,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,7,0.3874176,,,0,,,7.54004,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,8,0.6290892,,,0,,,8.26,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,9,0.5149548,,,0,,,8.99004,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,10,0.6725592,,,0,,,8.54,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,11,0.7850232,,,0.3,,,8.1,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,12,0.7669368,,,0.8,,,7.65,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,13,0.7755156,,,1.6,,,7.68,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,14,0.7440228,,,0.5,,,7.72,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,15,0.855126,,,0.3,,,7.75004,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,16,0.722088,,,0,,,7.98,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,17,0.5237316,,,0,,,8.21004,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,18,0.3724416,,,0,,,8.44,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,19,0.1787904,,,0,,,7.94,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,20,0,,,0,,,7.44,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,21,0,,,0,,,6.93,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,22,0,,,0,,,6.9,
PF,PF_NE2022,PF_NE2022,143,5/23/2022,23,0,,,0,,,6.87,
PF,PF_NE2022,PF_NE2022,144,5/24/2022,0,0,,,0,,,6.85,
PF,PF_NE2022,PF_NE2022,144,5/24/2022,1,0,,,0,,,6.72,
PF,PF_NE2022,PF_NE2022,144,5/24/2022,2,0,,,0,,,6.6,
PF,PF_NE2022,PF_NE2022,144,5/24/2022,3,0,,,0,,,6.47,
PF,PF_NE2022,PF_NE2022,144,5/24/2022,4,0,,,0,,,6.51,
PF,PF_NE2022,PF_NE2022,144,5/24/2022,5,0,,,0,,,6.55,
